row_index,clip_id,split,label,scenario,session_id,n_frames,feature_hash,seq_hash,raw_hash,source_folder,filename,path
1387,clip_01961,train,1,Stand,1,26,41b9d289776b2773b729,f3a1ec74e7caf18d686c,d4b892238388ef6957fb,f_mask_s_1_keypoints_csv,S_D_0019_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0019_keypoints.csv
1388,clip_01380,val,1,Chair,2,53,41c6cbf1408c10b21bc4,fc4e6297479845bbdf83,feb290491129c84744c6,f_mask_c_2_keypoints_csv,C_N_298_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_298_resized_keypoints.csv
1389,clip_02280,train,1,Stand,2,90,41d5ce7140240caab4ff,3fd10278d2c6f3d99a60,1cc86ac2a6505e33d303,f_mask_s_2_keypoints_csv,S_M_176_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_176_resized_keypoints.csv
1390,clip_02521,train,1,Stand,3,47,41fdd1bd9082bb0d1cb1,28ccce62ceb2f9a83d28,0b1f674a50ab97c7b8a8,f_mask_s_3_keypoints_csv,S_N_178_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_178_resized_keypoints.csv
1391,clip_04100,train,0,Chair,2,120,4202c047ef4f3e3db181,55184a69543014aea259,fb28112e2740aa70d0e5,nf_mask_c_2_keypoints_csv,C_M_115_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_115_resized_keypoints.csv
1392,clip_00672,train,1,Bed,3,31,4208ebeca6e4df550703,adad036525ed13794955,5a7c5c6dfa27943beb00,f_mask_b_3_keypoints_csv,B_N_24_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_24_keypoints.csv
1393,clip_04600,val,0,Chair,3,143,421f07595a6060e713ba,f2ad9a8ceaad625f5fa2,a72782b367830a7ed8f5,nf_mask_c_3_keypoints_csv,C_N_416_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_416_keypoints.csv
1394,clip_01879,test,1,Chair,3,60,42241cf4f30f9808afd1,c4a0eab3957fb9aedb9d,19931100ceeae3b90385,f_mask_c_3_keypoints_csv,C_D_0201_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0201_resized_keypoints.csv
1395,clip_03991,train,0,Chair,1,240,42256d365cfb074c7f2e,2e688dcedf8bd6c4f283,544f9dde2e5e62d3a02a,nf_mask_c_1_keypoints_csv,C_D_0172_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0172_keypoints.csv
1396,clip_02025,train,1,Stand,1,71,4226ed73de5930ce3725,cd9d23ef8eb3ef8a23ae,d2da510da4543224ee70,f_mask_s_1_keypoints_csv,S_D_0092_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0092_resized_keypoints.csv
1397,clip_01931,train,1,Chair,3,89,423b6fd7064530bb5276,456ef98888e6d79d4378,6367fce14e02c75bd523,f_mask_c_3_keypoints_csv,C_D_0254_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0254_resized_keypoints.csv
1398,clip_03415,val,0,Bed,2,117,424618b6c5fec3f721ad,17a00f14689bd042c519,ffba831b89343e5cfd0c,nf_mask_b_2_ketpoints_csv,B_N_87_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_87_resized_keypoints.csv
1399,clip_02684,train,1,Stand,3,60,4264c065dd80d9e38b25,4359f349f8b3cd576ccc,b366e6aa50b5d8ca85ba,f_mask_s_3_keypoints_csv,S_N_356_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_356_resized_keypoints.csv
1400,clip_04659,train,0,Chair,3,30,4274995aa4b6b39b8878,5c3ec742c362cb6880ac,cc199ebeda4c9171fcf7,nf_mask_c_3_keypoints_csv,C_N_470_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_470_resized_keypoints.csv
1401,clip_04607,train,0,Chair,3,108,428c054be166dcb3f067,4ee81ec19c1fb582a901,8fb54d0f35ca520d8598,nf_mask_c_3_keypoints_csv,C_N_422_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_422_keypoints.csv
1402,clip_04009,train,0,Chair,1,120,42a204e060e2c00643bb,33e46c6870eaa61d4078,42c269c25957b507bdb1,nf_mask_c_1_keypoints_csv,C_D_0199_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0199_resized_keypoints.csv
1403,clip_00035,val,1,Bed,1,90,42b0a76a2d034a320990,dda119a5894a096a169a,491c8e9bedac794b3e33,f_mask_b_1_keypoints_csv,B_D_0036_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0036_keypoints.csv
1404,clip_03726,train,0,Bed,4,121,42fc8553fa198188407b,d5375ab0d2b4cc590bf0,2dbcc55d6c98a1a47b64,nf_mask_b_4_ketpoints_csv,B_D_0148_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0148_keypoints.csv
1405,clip_00317,test,1,Bed,2,112,43078640fb2dfbabfdd5,bc3edc220b3f608da7ce,884909452704cc668bda,f_mask_b_2_keypoints_csv,B_N_267_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_267_resized_keypoints.csv
1406,clip_02042,train,1,Stand,1,113,4316029f421abb2bc2e9,d7e034151f67cef3f630,aecb99fe2c159f9c8913,f_mask_s_1_keypoints_csv,S_D_0109_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0109_keypoints.csv
1407,clip_05597,train,0,Stand,3,120,431f7ebd6c3f111763b7,00022240c2780ccc9468,b2a6b82b96434d49188d,nf_mask_s_3_keypoints_csv,S_N_423_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_423_keypoints.csv
1408,clip_04210,train,0,Chair,2,180,4327dc808c1dc5e388ef,18e6f24afa924e1b48f4,008d8bf7172129c7a6e5,nf_mask_c_2_keypoints_csv,C_M_21_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_21_keypoints.csv
1409,clip_02300,train,1,Stand,2,90,434a3e22be4042cca3f1,d597d8ae5f0b32079e1a,73f74c5c0de6cb9b41d4,f_mask_s_2_keypoints_csv,S_M_194_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_194_keypoints.csv
1410,clip_01659,train,1,Chair,2,72,434b870765b0fe56349f,a6507970b247f041fa30,fd923953c88e4f598bb9,f_mask_c_2_keypoints_csv,C_N_66_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_66_resized_keypoints.csv
1411,clip_03902,train,0,Chair,1,90,437440007101d1f0e07a,0bdc555c766479c0c01a,018444cd846b6b27f0ee,nf_mask_c_1_keypoints_csv,C_D_0076_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0076_keypoints.csv
1412,clip_02619,train,1,Stand,3,44,438b740aea316702019f,d2f09cf1c48f708031ea,dbc7d2987c66e6e57d18,f_mask_s_3_keypoints_csv,S_N_267_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_267_keypoints.csv
1413,clip_00185,train,1,Bed,1,96,43a4dcfe8154252803d2,dd2e63bf26da75375feb,0ed6d105e0924f3bbe91,f_mask_b_1_keypoints_csv,B_D_0206_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0206_keypoints.csv
1414,clip_00440,train,1,Bed,2,91,43b17c2086383641d803,b8ce738e42f1efec3558,302278d49c7d0fa6a772,f_mask_b_2_keypoints_csv,B_N_416_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_416_keypoints.csv
1415,clip_01187,train,1,Chair,2,60,43c307d4f6211c74c552,5a8d762c6c4fa584d667,2d6c257a9173597f8f35,f_mask_c_2_keypoints_csv,C_N_09_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_09_keypoints.csv
1416,clip_03981,test,0,Chair,1,121,43c6354b52144d4bf9f3,90a8711d31e94012b063,3230ad0f4947b35748f0,nf_mask_c_1_keypoints_csv,C_D_0160_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0160_resized_keypoints.csv
1417,clip_02023,train,1,Stand,1,51,43d6b191d7992a579d4f,2fb3cf2021605e3da970,037d5a37e2ac45ea70a7,f_mask_s_1_keypoints_csv,S_D_0090_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0090_resized_keypoints.csv
1418,clip_01246,train,1,Chair,2,89,43d853f5a4eef757c71e,07d81c5f90e3ba271610,3a83eb13fc17c5180070,f_mask_c_2_keypoints_csv,C_N_153_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_153_keypoints.csv
1419,clip_05715,train,0,Stand,3,120,43d9b623f0fd48e49706,d19987a5dd3b2178414b,bafdbd38860517349278,nf_mask_s_3_keypoints_csv,S_N_543_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_543_resized_keypoints.csv
1420,clip_01547,test,1,Chair,2,52,43dd4d58a525c5cbcf93,f552e40257e3b94888bb,c62797c720eb5a2eddb1,f_mask_c_2_keypoints_csv,C_N_462_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_462_resized_keypoints.csv
1421,clip_03841,test,0,Chair,1,120,4406b8e37477da9f1a98,20cf4192a8954f8b75db,fb6f635d87729e1cad36,nf_mask_c_1_keypoints_csv,C_D_0015_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0015_keypoints.csv
1422,clip_00716,train,1,Bed,3,61,4408c19d87a0fef7416d,8da1b0fb746d2cc5eb55,2aaeb749b41af5e814a9,f_mask_b_3_keypoints_csv,B_N_72_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_72_resized_keypoints.csv
1423,clip_02560,train,1,Stand,3,56,4421cb49b12026544084,301c0b9ab6dfb99d6478,b436d55c21a2e0cc7be5,f_mask_s_3_keypoints_csv,S_N_213_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_213_resized_keypoints.csv
1424,clip_03533,train,0,Bed,3,60,44224f4ba4a91d31a1d7,54d13ff3b4116c7f9d9b,05333933fc70f9266cff,nf_mask_b_3_ketpoints_csv,B_M_18_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_18_resized_keypoints.csv
1425,clip_04871,val,0,Stand,1,72,443b6fbe28637269d725,71447af16dceaf3f04e5,bde814b7166ff7d1c6af,nf_mask_s_1_keypoints_csv,S_D_0064_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0064_resized_keypoints.csv
1426,clip_03667,train,0,Bed,4,90,443b79a439d1e4d03855,bfc3bbd1403cb816fca8,d0d8f95db08dd4b566f0,nf_mask_b_4_ketpoints_csv,B_D_0044_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0044_keypoints.csv
1427,clip_01298,test,1,Chair,2,60,444f86b0ae919341239b,5cfb5382419e4da9a89b,c646285ae412df464628,f_mask_c_2_keypoints_csv,C_N_200_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_200_resized_keypoints.csv
1428,clip_00180,train,1,Bed,1,90,44589fd47f0acb3c4b44,71affa6587113a9c6ae7,8a37213c560f5c0b5995,f_mask_b_1_keypoints_csv,B_D_0201_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0201_keypoints.csv
1429,clip_05234,train,0,Stand,2,120,445f78795652a243158b,b53d7491380d65a01330,b0f775e6235f66a23947,nf_mask_s_2_keypoints_csv,S_M_52_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_52_keypoints.csv
1430,clip_03856,train,0,Chair,1,150,4473d009325f6581b606,eafd9fb261e31f36bf39,d8f4b2742193f08e774e,nf_mask_c_1_keypoints_csv,C_D_0030_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0030_keypoints.csv
1431,clip_03945,train,0,Chair,1,90,44747eb0d48ab2012c52,41020f339dcb260a772e,6d2843a47c8ea21f028a,nf_mask_c_1_keypoints_csv,C_D_0124_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0124_resized_keypoints.csv
1432,clip_04958,train,0,Stand,1,120,4474a1ce3f43ed724ba4,a844161f8b9bafa8cf6f,f7978a5e58ea95a43a66,nf_mask_s_1_keypoints_csv,S_D_0156_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0156_keypoints.csv
1433,clip_03069,train,0,Bed,1,90,447562a271ee89f44514,19c8db99b030a4ffcbb4,9bb4304f7bbaa4898198,nf_mask_b_1_ketpoints_csv,B_N_223_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_223_keypoints.csv
1434,clip_05394,test,0,Stand,3,120,447f381a861327d18427,1420ab8e4e86eaac6038,baa6bad251e2928809ca,nf_mask_s_3_keypoints_csv,S_N_205_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_205_resized_keypoints.csv
1435,clip_00063,val,1,Bed,1,59,44801349c9ea6aa7f930,d217b50b4becf925c22a,97305637cf3d20d82083,f_mask_b_1_keypoints_csv,B_D_0065_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0065_keypoints.csv
1436,clip_05406,train,0,Stand,3,90,449c6b385573f232d2e0,04a44fcddc1a2bb18c75,3376e9a6d4e6d813d54c,nf_mask_s_3_keypoints_csv,S_N_216_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_216_resized_keypoints.csv
1437,clip_02212,train,1,Stand,2,87,44abf48994acb73af665,84fa050f60bda568dd36,541ce5715952072914be,f_mask_s_2_keypoints_csv,S_M_114_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_114_keypoints.csv
1438,clip_01358,train,1,Chair,2,120,44ace83dbdb0e481241d,90c053489db4056044f4,672f7ee73fb2e5155be2,f_mask_c_2_keypoints_csv,C_N_278_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_278_resized_keypoints.csv
1439,clip_01209,train,1,Chair,2,90,44bb80efbb098a2e3116,dcb22bf88b8db6ea903a,c3eb11cf694cfdb10e9d,f_mask_c_2_keypoints_csv,C_N_11_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_11_keypoints.csv
1440,clip_05457,val,0,Stand,3,71,44c30df64239b4fb4dfa,e8e154a454b6a1c1f58f,873c80aff155362634d7,nf_mask_s_3_keypoints_csv,S_N_262_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_262_keypoints.csv
1441,clip_04288,train,0,Chair,2,72,44c38c1cc1c6ffd9c6e4,50f38522b3685ba843ae,b944ad4248574ed00683,nf_mask_c_2_keypoints_csv,C_M_92_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_92_keypoints.csv
1442,clip_00541,train,1,Bed,2,61,44c62df95ea15c5e2fe0,3ba8bb8d814aa4c0bca5,3af5c2636fd71c5f53b3,f_mask_b_2_keypoints_csv,B_N_517_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_517_keypoints.csv
1443,clip_00490,train,1,Bed,2,107,44d34b749b63f06c75e9,0b0d3cef36f8a8baf53e,5a48af0c3bf66fc4ed9e,f_mask_b_2_keypoints_csv,B_N_466_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_466_resized_keypoints.csv
1444,clip_02682,val,1,Stand,3,49,44d8cd8f409b052bb575,c464723d36e8db67768c,fc3e1bdc71846ee21e2e,f_mask_s_3_keypoints_csv,S_N_354_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_354_keypoints.csv
1445,clip_04466,test,0,Chair,3,60,44e262222c4bae9bb4f3,3c9acb039f3fd07c66bf,016012a86ac3a101b9f1,nf_mask_c_3_keypoints_csv,C_N_26_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_26_keypoints.csv
1446,clip_04861,train,0,Stand,1,120,44ff36276d28d1faed88,46ecc9de5ea5b0922740,917aeede8908f2238ca5,nf_mask_s_1_keypoints_csv,S_D_0054_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0054_keypoints.csv
1447,clip_01017,test,1,Chair,1,60,4525d2b0a7fb6b1a492f,a8fd7fe02db52427323d,0f0387f689441bfa02d6,f_mask_c_1_keypoints_csv,C_M_151_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_151_resized_keypoints.csv
1448,clip_02838,train,1,Stand,3,52,452a4489e634ffd730ef,7dfee6115b97abf20987,7a80a4469cd64ad45d7b,f_mask_s_3_keypoints_csv,S_N_498_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_498_resized_keypoints.csv
1449,clip_03750,train,0,Bed,4,240,452d0b93946d64088e0a,b6887c507616d486be23,dd06545dd4fd3ed86302,nf_mask_b_4_ketpoints_csv,B_D_0175_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0175_keypoints.csv
1450,clip_03677,train,0,Bed,4,90,45438bcbeeb3d3e3ec2e,ff3728912b0363d48ff0,7d74aebcdf7aeb4abb6b,nf_mask_b_4_ketpoints_csv,B_D_0062_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0062_keypoints.csv
1451,clip_01477,train,1,Chair,2,60,454b892521e2bb61b1f4,3ac971489301a75d3b30,5efb2c8dfb5cb11cd828,f_mask_c_2_keypoints_csv,C_N_402_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_402_keypoints.csv
1452,clip_03655,test,0,Bed,4,119,454c7a910bd70251fc14,a6ff63fc7a6d2908921d,75892029f814ed0af36f,nf_mask_b_4_ketpoints_csv,B_D_0032_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0032_keypoints.csv
